2023-11-22-13-30,840 root INFO use_lora: False
2023-11-22-13-30,840 root INFO max_unlearn_steps: 1000
2023-11-22-13-30,840 root INFO bad_weight: 0.5
2023-11-22-13-30,840 root INFO random_weight: 1
2023-11-22-13-30,840 root INFO normal_weight: 1
2023-11-22-13-30,840 root INFO batch_size: 2
2023-11-22-13-30,840 root INFO lr: 2e-06
2023-11-22-13-30,840 root INFO max_bad_loss: 100
2023-11-22-13-30,840 root INFO model_name: meta-llama/Llama-2-7b-hf
2023-11-22-13-30,840 root INFO model_save_dir: models/llama-7b_unlearned_ipy
2023-11-22-13-30,840 root INFO save_every: 500
2023-11-22-13-30,840 root INFO log_file: logs/llama-7b-unlearn_ipy.log
2023-11-22-13-30,842 accelerate.utils.other WARNING Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
2023-11-22-13-39,929 root INFO batch: 119, bad_loss: 1.67, current_div_loss: 2.07, 
2023-11-22-13-39,701 root INFO batch: 120, bad_loss: 0.93, current_div_loss: 2.18, 
2023-11-22-13-39,360 root INFO batch: 121, bad_loss: 1.32, current_div_loss: 1.79, 
2023-11-22-13-39,680 root INFO batch: 122, bad_loss: 0.79, current_div_loss: 2.34, 
2023-11-22-13-39,411 root INFO batch: 123, bad_loss: 1.04, current_div_loss: 2.39, 
2023-11-22-13-39,947 root INFO batch: 124, bad_loss: 1.29, current_div_loss: 2.23, 
2023-11-22-13-39,555 root INFO batch: 125, bad_loss: 1.54, current_div_loss: 1.90, 
2023-11-22-13-39,179 root INFO batch: 126, bad_loss: 1.02, current_div_loss: 2.24, 
2023-11-22-13-39,795 root INFO batch: 127, bad_loss: 0.90, current_div_loss: 2.29, 
2023-11-22-13-39,354 root INFO batch: 128, bad_loss: 1.32, current_div_loss: 1.73, 
2023-11-22-13-39,921 root INFO batch: 129, bad_loss: 1.42, current_div_loss: 1.93, 
2023-11-22-13-39,57 root INFO batch: 130, bad_loss: 1.56, current_div_loss: 2.28, 
2023-11-22-13-39,46 root INFO batch: 131, bad_loss: 1.37, current_div_loss: 1.91, 
2023-11-22-13-39,59 root INFO batch: 132, bad_loss: 1.01, current_div_loss: 1.86, 
2023-11-22-13-39,929 root INFO batch: 133, bad_loss: 1.12, current_div_loss: 1.90, 
2023-11-22-13-40,720 root INFO batch: 134, bad_loss: 1.08, current_div_loss: 2.18, 
2023-11-22-13-40,301 root INFO batch: 135, bad_loss: 1.62, current_div_loss: 1.87, 
2023-11-22-13-40,279 root INFO batch: 136, bad_loss: 1.48, current_div_loss: 1.67, 
2023-11-22-13-40,60 root INFO batch: 137, bad_loss: 1.61, current_div_loss: 2.00, 
2023-11-22-13-40,813 root INFO batch: 138, bad_loss: 1.28, current_div_loss: 1.96, 
2023-11-22-13-40,772 root INFO batch: 139, bad_loss: 1.30, current_div_loss: 1.99, 
2023-11-22-13-40,484 root INFO batch: 140, bad_loss: 1.29, current_div_loss: 2.09, 
2023-11-22-13-40,154 root INFO batch: 141, bad_loss: 1.70, current_div_loss: 2.39, 
2023-11-22-13-40,514 root INFO batch: 142, bad_loss: 1.18, current_div_loss: 2.27, 
2023-11-22-13-40,33 root INFO batch: 143, bad_loss: 1.06, current_div_loss: 2.05, 
2023-11-22-13-40,521 root INFO batch: 144, bad_loss: 1.39, current_div_loss: 1.95, 
2023-11-22-13-40,115 root INFO batch: 145, bad_loss: 1.46, current_div_loss: 1.63, 
2023-11-22-13-40,850 root INFO batch: 146, bad_loss: 1.34, current_div_loss: 1.72, 
2023-11-22-13-40,462 root INFO batch: 147, bad_loss: 1.52, current_div_loss: 1.99, 
2023-11-22-13-40,395 root INFO batch: 148, bad_loss: 1.56, current_div_loss: 2.21, 
2023-11-22-13-40,290 root INFO batch: 149, bad_loss: 1.04, current_div_loss: 2.01, 
2023-11-22-13-41,231 root INFO batch: 150, bad_loss: 1.59, current_div_loss: 1.42, 
2023-11-22-13-41,878 root INFO batch: 151, bad_loss: 1.56, current_div_loss: 1.82, 
2023-11-22-13-41,504 root INFO batch: 152, bad_loss: 1.01, current_div_loss: 1.81, 
2023-11-22-13-41,11 root INFO batch: 153, bad_loss: 1.33, current_div_loss: 2.08, 
2023-11-22-13-41,826 root INFO batch: 154, bad_loss: 0.94, current_div_loss: 2.16, 
2023-11-22-13-41,656 root INFO batch: 155, bad_loss: 1.53, current_div_loss: 1.74, 
2023-11-22-13-41,729 root INFO batch: 156, bad_loss: 1.72, current_div_loss: 2.60, 
2023-11-22-13-41,68 root INFO batch: 157, bad_loss: 1.09, current_div_loss: 1.77, 
